LOCID,LONGITUDE,LATITUDE
FXY,-93.6241039444,43.2347569167
IA49,-92.0535016667,43.1449725
FOD,-94.1918402778,42.5511994444
IA74,-94.1919058333,42.4924694444
FSW,-91.3268175,40.6592625
GFZ,-94.4457222222,41.3270277778
75IA,-94.451,41.3039722222
IA87,-93.8210580556,41.6574880556
IA47,-93.8088333333,41.6401666667
IA09,-92.7035230556,41.7258275
GGI,-92.7359722222,41.7098888889
6K7,-92.8435330556,42.3508163889
GCT,-94.4352461111,41.6877641667
IA23,-91.0981844444,42.8088780556
IA14,-91.1181847222,42.8058222222
2IA5,-95.6497155556,40.6225011111
IA31,-93.2460352778,42.7666388889
HPT,-93.2263405556,42.7237236111
HNR,-95.3396388889,41.5843888889
IA55,-95.324165,41.649155
0Y4,-95.4700083333,43.1641861111
5IA9,-95.4897291667,43.1835836111
98IA,-96.4808638889,42.9985991667
2Y2,-96.4929166667,43.0370555556
IA15,-91.9361111111,42.8869444444
IA28,-91.6901786111,42.0583305556
0K7,-94.2452416667,42.7360825
IA90,-94.2316297222,42.7330269444
5IA3,-93.5427158333,40.8438916667
IA37,-95.4599994444,42.3388758333
IDG,-95.4448877778,42.3325977778
IIB,-91.9476183333,42.4535983333
IA86,-93.5093805556,41.2666613889
IA85,-93.5404927778,41.43513
IA66,-93.5677155556,41.3038825
IA71,-93.5591041667,41.3597147222
IA11,-93.6654952778,41.2938822222
IA41,-93.5613266667,41.4152694444
IOW,-91.5471947222,41.6399355556
IA16,-91.5001688889,41.7083491667
1IA7,-91.5476683333,41.6600161111
IA92,-91.6001697222,41.6675152778
IFA,-93.2699536111,42.4707863889
IA42,-93.3043708333,42.4722027778
4IA1,-93.242425,42.5247019444
IA17,-92.5012983333,42.6230377778
EFW,-94.3425833333,42.0101666667
3IA2,-94.3877463889,42.0166497222
IA18,-92.0885113889,42.4708208333
93IA,-93.6497222222,42.2602777778
EOK,-91.4285011111,40.4599077778
3IA8,-91.3870961111,40.4069883333
IA59,-91.4168194444,40.3917105556
6K9,-91.9487830556,40.73475
27IA,-92.0307305556,40.751275
OXV,-93.1138155556,41.2988855556
0IA0,-93.0960369444,41.3169411111
2IA6,-94.7335925,42.2699825
0Y6,-93.51175,43.4136666667
IA44,-93.9607825,40.6513869444
LWD,-93.9021702778,40.6333330556
IA97,-92.2835186111,42.3166569444
7IA2,-96.40587,43.4513636111
IA84,-96.2003013889,42.4833258333
LRJ,-96.1937013889,42.7779572222
12IA,-96.1377972222,42.8005444444
6IA0,-93.7357766667,40.7505572222
IA83,-94.1677380556,42.9538572222
6IA7,-91.7441722222,40.9903555556
IA08,-94.5516666667,42.2780555556
C27,-91.4978333333,42.4903055556
MEY,-95.7936452778,42.178295
OQW,-90.7388047222,42.050075
IA69,-95.8030686111,42.8735963889
C17,-91.5316388889,42.0298333333
7IA3,-91.6343436111,42.0638866667
6IA8,-92.9072222222,42.0486111111
MIW,-92.9177877778,42.1127263889
62IA,-91.3668322222,42.0666694444
MCW,-93.3312605556,43.1577925
73IA,-93.2083333333,43.2355555556
01IA,-90.7412544444,41.6611397222
IA88,-90.4681897222,41.7041980556
0IA4,-91.050145,41.0333683333
IA77,-91.1418141667,41.0264233333
3IA1,-93.1199238889,41.9608213889
IA00,-94.3627422222,41.5199876389
0IA9,-91.3001508333,40.8333702778
4D8,-95.1590516667,43.3331863889
0IA5,-93.2627094444,40.872225
90IA,-95.8877880556,41.54027
7C3,-91.3465277778,43.03275
03IA,-92.4612966667,41.5819461111
7C5,-92.5345833333,41.5482888889
MXO,-91.1632994444,42.2203631667
IA94,-94.2835766667,42.4333052778
1Y3,-94.2238427778,40.7055483333
MPZ,-91.511075,40.9466138889
2IA3,-91.5598825,40.9619733333
MUT,-91.1482222222,41.3677777778
8IA0,-91.0541666667,41.4336111111
1IA5,-93.4529897222,42.0174872222
7IA7,-92.31,43.0836111111
1Y5,-92.3432325,43.0871958333
IA22,-91.4034883333,40.9383661111
5IA0,-93.0515866667,41.7041572222
TNU,-93.0217291667,41.6744297222
05IA,-93.0682566667,43.1374666667
7IA1,-92.14825,41.4935277778
5D2,-93.2018697778,43.4482892778
IA01,-95.4663911111,41.3513816667
OLZ,-91.9744783333,42.6808447222
IA57,-91.9018363889,42.6738725
K36,-96.1041388889,42.0048055556
2IA8,-96.1064044444,42.0263769444
ORC,-96.0627966667,42.9902644444
33IA,-96.0580722222,43.0102638889
D02,-92.7954722222,43.2923333333
6IA9,-93.7679975,41.0261075
I75,-93.6896622222,41.0522188889
IA63,-92.5515791667,41.2583422222
IA34,-93.6299394444,41.3005488889
IA32,-92.7171386111,41.3250036111
OOA,-92.4938827778,41.2261494444
OTM,-92.4479397222,41.1065961111
3IA6,-92.3907402778,41.0289033333
IA24,-91.7276741667,41.7550113889
04IA,-92.0546202778,41.0883502778
3IA7,-91.7771236111,42.10194
1Y9,-95.6640277778,42.9881388889
PEA,-92.9458611111,41.4012222222
7IA9,-92.90992,41.4124977778
PRO,-94.1598333333,41.828
POH,-94.6473055556,42.7428055556
IA48,-93.7252222222,41.7416541667
Y16,-91.6151483333,43.0788677778
2Y0,-95.6143055556,43.0779722222
IA96,-95.6238986111,43.0883102778
2Y1,-93.416875,42.31665
3IA9,-93.9071741667,43.4757886111
RDK,-95.2593157222,41.01060375
IA91,-95.2147686111,41.0271591667
8IA9,-95.2441666667,41.1561111111
5IA6,-94.0116191667,42.8305252778
RRQ,-96.1797769444,43.4522211111
5IA8,-96.1719705556,43.4238611111
8IA1,-96.2836366667,43.2015094444
2Y4,-94.6186666667,42.3878055556
5IA5,-92.8779741667,43.1430261111
13IA,-90.1911004722,42.0457188889
SKI,-94.9796863889,42.3791466667
6IA1,-94.9791666667,42.4194444444
SHL,-95.8334330556,43.2083936111
SDA,-95.4136666667,40.7516111111
23IA,-95.368875,40.7527722222
ISB,-95.75975,43.3694861111
IA40,-95.7425155556,43.4099686111
83IA,-92.2054583333,41.3225111111
SOY,-96.1875183333,43.1344366667
SUX,-96.3843669444,42.4026033333
5IA2,-96.4016955556,42.4958275
5IA4,-96.3975288889,42.5141605556
6IA3,-96.4061111111,42.5197222222
IA25,-91.4398913889,41.8005691667
SPW,-95.2028055556,43.1655277778
1IA3,-95.1422169444,43.1505238889
IA99,-95.1238838889,43.4174622222
0F3,-95.1391622222,43.3874630556
IA26,-91.8085008333,40.8083616667
SLB,-95.2406666667,42.59725
IA43,-91.5332011111,42.6919286111
8C2,-92.8466,41.5741
53IA,-92.5765808333,41.9499919444
8C4,-91.1529358333,41.7633541667
8C5,-92.5479861389,41.9882316111
8C6,-92.4579686111,42.1991561111
0IA6,-92.2899052778,41.6597247222
VTI,-92.0259280556,42.2186261111
IA78,-92.0124025,42.1736058333
06IA,-91.8343444444,41.8413944444
AWG,-91.6734438889,41.2761008333
3IA0,-91.6876666667,41.2891836111
ALO,-92.4003436111,42.5570813889
0IA3,-92.3279630556,42.4347097222
2IA4,-92.3448333333,42.461
10IA,-92.2501833333,42.4166555556
IA29,-92.3396288889,42.52693
IA60,-92.3999077778,42.5560952778
Y01,-91.4695280556,43.2804761111
C25,-92.5079352778,42.7419525
EBS,-93.8688611111,42.4366388889
IA95,-93.8238322222,42.4588627778
5IA7,-91.8332272222,41.4216808333
45IA,-91.1732138889,40.8100361111
19IA,-91.2037583333,40.8568444444
4IA2,-91.2201575,41.5861347222
3Y2,-91.7906041667,42.9850891667
IA58,-96.1719638889,42.1149891667
4IA8,-91.9596213889,41.6472308333
3Y3,-94.0210619444,41.3627677778
3Y4,-95.6836172222,41.7360994444
IA89,-93.9143952778,41.8716519444
IA30,-90.7501313889,42.3000102778
U36,-112.880833333,42.9211111111
ID46,-116.293196111,46.5121244444
39ID,-113.557506944,42.3976886111
U01,-112.825186667,42.7973166667
AOC,-113.334259722,43.6035361111
ID48,-116.711029444,47.9287933333
ID05,-116.677419167,47.9568480556
ID34,-116.682975,47.9846258333
U45,-115.272591111,43.9551783333
52U,-115.331756667,43.8248977778
55H,-115.135081667,43.8135108333
U37,-112.80725,43.4536111111
U46,-113.055444444,43.4325833333
U48,-113.227555556,43.21775
U51,-111.867456389,42.7207516667
ID16,-114.272544444,43.4035172222
U54,-114.734813611,44.9796366667
U60,-115.321778889,45.1332430556
I08,-114.928989722,45.1435244444
U02,-112.349586111,43.20925
14ID,-116.202616667,43.681
ID89,-116.205951389,43.6532222222
ID58,-116.276785556,43.5909991667
ID91,-116.264286111,43.6143333333
ID49,-116.192055556,43.6126666667
BOI,-116.222861111,43.5643611111
65S,-116.2952125,48.7258208333
ID39,-115.733971944,42.7957305556
U03,-114.796717778,42.5915713889
BYI,-113.771544167,42.5426036111
EUL,-116.635777778,43.6418611111
7GE1,-116.750973333,43.6582152778
ID00,-116.638469444,43.6957166667
ID77,-116.806944444,44.7052777778
U65,-113.936027778,43.3088055556
ID44,-116.179576667,44.2248905556
ID55,-116.048186944,44.5187819444
ID74,-115.350940833,44.5365697222
U70,-116.014777778,44.4923333333
ID35,-116.143464444,44.2390580556
ID86,-115.641388889,44.2977777778
D28,-116.832222222,48.5388888889
2ID7,-115.073181111,46.6665841667
LLJ,-114.217916667,44.5235833333
U72,-114.823143333,44.5915780556
ID67,-114.809257778,44.8082458333
99ID,-114.224508333,44.51145
U79,-115.196779722,45.3790783333
ID52,-111.550513333,43.9929683333
ID32,-116.136833333,48.1055
ID75,-116.165453333,48.1260375
ID01,-116.197676667,48.1379816667
ID78,-116.182397222,48.1415916667
00ID,-116.214444444,48.1452777778
ID33,-115.864875833,46.9360177778
S76,-116.786021944,47.6721275
S77,-116.263512778,47.8374158333
ID27,-116.859361111,47.7554591667
ID03,-116.794912222,47.6960161111
ID02,-116.783521667,47.6721275
ID43,-116.763515833,47.551295
ID65,-116.771850556,47.5810169444
ID71,-116.783888889,47.6930555556
ID73,-116.891851111,47.5068483333
ID98,-117.495052778,42.5674083333
15ID,-117.038,47.68555
6ID1,-116.699444444,47.6436111111
COE,-116.819583333,47.7743055556
U81,-114.945305556,45.2935
66S,-116.822194444,48.5186666667
S84,-116.331534722,46.0387697222
U82,-116.445055556,44.7503333333
03ID,-116.532646389,44.7943294444
ID17,-116.68876,45.0109894444
S89,-116.479361111,46.2477222222
ID97,-116.811275,47.1071194444
A05,-115.517626667,45.5207405556
ID76,-115.483333333,45.3966666667
ID28,-115.505123611,45.379075
U84,-116.092627778,44.7290597222
ID96,-116.066791667,44.7851694444
U58,-112.109555556,42.4242222222
DIJ,-111.0975,43.7424444444
U41,-112.220666667,44.1623611111
ID31,-116.389015833,43.7165527778
1ID7,-114.334166667,42.5877777778
S90,-115.439849722,45.8226858333
ID85,-116.16765,46.7874030556
S78,-116.539194444,43.8526388889
04ID,-116.537080556,43.8776641667
98ID,-116.484577778,43.8805833333
U86,-114.798277778,43.3418611111
0ID0,-115.10725,43.60645
0ID1,-114.605433333,42.6412111111
ID04,-111.422984722,42.0290977778
S92,-115.063174167,46.3301952778
U87,-114.796055556,43.9121388889
U88,-115.931277778,44.0669444444
D12,-115.925951111,44.0643386111
S96,-116.360738333,48.2165925
U89,-115.330083333,42.9436666667
3ID4,-115.305347222,42.9540638889
GNG,-114.7651575,42.9171663889
1ID8,-114.708333333,42.9333333333
ID62,-111.728561944,42.6082533333
S80,-116.123415833,45.9425580556
05ID,-114.835660556,45.9140836111
U91,-115.879444444,42.3733055556
U92,-113.602722222,43.6771388889
SUN,-114.295552778,43.5037788889
U93,-114.396388889,43.2806666667
ID38,-117.0099225,47.7799008333
ID21,-117.023812222,47.7562894444
ID06,-116.783527222,47.8287936111
ID51,-116.684355556,47.7832388889
U94,-114.136,42.5762222222
ID84,-115.799865833,46.6171311111
ID88,-115.080070556,43.2873980556
ID63,-117.025433333,43.6709916667
S66,-116.921472222,43.6146388889
ID95,-116.240944444,43.861
1ID2,-116.196666667,43.9144444444
U97,-113.046669444,43.83907
ID47,-116.782084167,43.5971033333
U98,-115.850942778,43.8207263889
73U,-115.812056667,44.0026727778
IDA,-112.07075,43.5137222222
ID18,-111.991636111,43.4710252778
ID87,-111.974412778,43.4068597222
ID50,-112.243309722,43.6013
S81,-115.107361111,44.7611388889
1ID9,-112.170833333,42.7805555556
ID72,-111.285,43.4208333333
JER,-114.456638889,42.7266944444
S73,-116.013805556,46.2197777778
S83,-116.188722222,47.54725
U61,-114.11025,43.9436944444
ID30,-114.406436944,43.7721297222
ID70,-114.378384722,43.7046291667
1ID5,-114.348333333,43.6486111111
ID90,-116.659311111,45.8387677778
U99,-113.733611111,43.0370277778
1ID6,-114.356944444,42.5858333333
S82,-115.9787525,46.1326713889
06ID,-116.359008333,43.462665
ID68,-116.458734444,43.4846077778
3ID7,-116.40445,43.4760166667
U53,-111.342694444,44.63475
ID59,-116.068016667,44.8175833333
0U0,-115.533445833,44.6424016667
01ID,-112.032460556,42.6082511111
U00,-113.352444444,44.6731111111
LWS,-117.015388889,46.3745
ID37,-117.017101111,46.4132169444
78U,-117.050991111,46.3998830556
0U1,-115.314055556,44.1422222222
MYL,-116.101752778,44.8888027778
ID08,-116.110402778,44.9090611111
2ID5,-116.049483333,44.8074666667
24K,-115.72975,44.9742222222
U62,-113.602366667,43.9100083333
2ID2,-113.647244444,43.9543555556
0U2,-113.831527778,43.8019722222
ID56,-114.043656389,43.9818594444
0U3,-114.921388889,44.7445833333
MLD,-112.289305556,42.1704444444
07ID,-113.304998611,42.2782472222
08ID,-116.776805,43.5693252778
ID40,-116.706183333,43.4178
0U7,-113.5905,43.32375
0U8,-113.894861111,44.6103333333
0ID2,-113.773138889,44.4428888889
ID26,-115.966944444,43.2241666667
0U9,-116.757663333,44.4615513889
17ID,-116.590833333,44.4138888889
1U0,-113.35075,42.9753333333
16ID,-111.2994,42.3164166667
1U1,-114.927333333,46.1207508333
ID60,-116.997108611,46.7132205556
09ID,-114.855277778,45.1038888889
ID57,-117.023776944,46.7271091667
ID80,-116.986416667,46.7191111111
MUO,-115.8725,43.0436666667
U76,-115.730567139,43.1316091111
18ID,-115.693936111,43.138925
0ID3,-115.672883333,43.0757833333
1U2,-112.501361111,43.8509444444
10ID,-113.921696111,43.4943486111
1U3,-116.548361111,43.2159444444
0ID7,-116.763191667,43.2303083333
S67,-116.523055556,43.5813333333
ID83,-116.566795556,43.5521058333
ID79,-116.667916667,43.5083333333
1U4,-116.283916667,44.978
0S5,-116.238555556,46.2385277778
67S,-116.963547778,48.5749183333
1U6,-113.877638889,42.2338888889
1ID4,-115.9025,43.3105555556
0ID5,-116.46155,43.0531166667
S68,-116.276806111,46.4912913889
ID66,-116.250416944,46.4865697222
75C,-115.527905556,45.7301833333
1U7,-111.341638889,42.2497777778
50S,-116.938486111,43.7787725
S75,-116.903611111,44.0945277778
ID82,-114.063367778,43.3082383333
1U9,-115.3092475,43.4623955556
0ID8,-116.178475,45.7751972222
22ID,-115.941166667,43.9446666667
PIH,-112.595916667,42.9098055556
ID64,-112.431089444,42.8676919444
1S1,-116.501044167,48.9957852778
ID09,-116.998254722,47.7401788889
ID07,-117.02492,47.6780952778
ID20,-116.999921389,47.7329566667
ID10,-116.958498611,46.9243369444
2U0,-115.546972222,43.4983611111
U10,-111.912538889,42.1069080556
1S6,-116.909777778,48.1906944444
ID61,-117.015203889,48.2965755556
96ID,-116.875266667,48.2355666667
ID11,-116.512646111,46.3821138889
RXE,-111.805105,43.8339113889
U56,-111.929305556,43.6424166667
ID12,-112.466370278,43.1843586111
2U4,-112.531805556,43.1895
ID53,-113.686124167,42.6210197222
ID24,-116.438520833,48.2235352778
U12,-111.684694444,43.9501666667
S72,-116.577611111,47.3261111111
ID13,-116.639891667,47.3221297222
ID14,-116.567389722,47.3140761111
SMN,-113.881331944,45.1237805556
12ID,-114.732868611,44.96797
0ID6,-113.891111111,45.1738888889
SZT,-116.560138889,48.2995277778
ID19,-116.389350833,48.2310372222
ID25,-116.554083056,48.3507583333
ID36,-116.5075,48.3541666667
1ID3,-116.726583333,48.1679666667
ID54,-116.445470278,48.4790975
2U5,-114.841277778,45.9895
ID42,-114.413097222,42.9318497222
ID15,-115.959884167,47.4935386111
1S7,-116.305722222,45.6717777778
U78,-111.581805556,42.6485
85U,-114.800928889,45.0999141667
ID22,-116.792698333,47.97796
2U7,-114.934527778,44.2085555556
2U8,-115.003430278,44.7262983333
U63,-115.316771111,44.4154591667
13ID,-115.000921944,44.2665741667
ID92,-116.522909167,43.7287733333
ID69,-114.349495,42.7054627778
3U0,-115.335444444,42.0235555556
2ID3,-116.677333333,42.7518333333
ID94,-116.691388889,46.7766666667
TWF,-114.487735556,42.4818038889
ID45,-114.495316111,42.5646327778
ID99,-114.495038889,42.5674083333
3U1,-115.683456111,45.2682386111
S87,-116.960520833,44.2046597222
ID23,-116.872955556,47.3924033333
ID93,-115.713452222,44.8943447222
ID41,-115.332886944,44.8999075
3U2,-115.485668056,44.9121277778
IL01,-90.438185,40.7925388889
IL05,-88.4889852778,42.4402966667
C00,-90.7370836111,41.248645
12IS,-90.7598619444,41.2058675
7IS7,-89.67009,38.9139352778
IL27,-87.7625,41.6786111111
IS81,-87.7494955556,41.6750330556
ALN,-90.0460430556,38.8902908333
03IS,-90.1734425,38.9050477778
1IL3,-90.1613888889,38.9022222222
IL07,-89.2917608333,41.7236436111
4IS0,-89.2459169444,37.4639383333
IS16,-89.2284161111,37.4667163889
50IL,-88.1742527778,42.4889055556
IL11,-88.0403591667,42.4652975
7A4,-90.1693888889,42.4664444444
IL12,-90.4651252778,39.8800469444
IL13,-89.1808333333,41.4708333333
7IL4,-87.9941666667,42.0675
9LL3,-88.0322583333,39.5492016667
1IS8,-89.2212086111,41.8625305556
79IL,-89.2302777778,41.7966666667
IL94,-89.2429027778,40.2263166667
3IL9,-89.3022222222,40.2694444444
LL48,-89.7425,39.9491666667
4IS1,-88.4486666667,39.7730883333
IL31,-88.4533333333,39.8433333333
IL21,-88.3239611111,41.7866955556
7IS8,-88.2716666667,41.7288888889
IL35,-89.808435,38.1819936111
76LL,-88.1417419444,42.0689152778
IL08,-88.1728577778,42.1958575
IS12,-88.2053530556,41.9997494444
36IL,-90.6661111111,39.0336111111
LL47,-90.4302777778,40.0066666667
IL86,-90.4667919444,39.9361588889
K06,-90.4037355556,39.9733813889
IL29,-87.6500391667,41.3000338889
1IS0,-89.9323247222,38.5242166667
7IS2,-90.0569444444,38.524495
2IL7,-90.0278838889,38.5153283333
60LL,-90.0217722222,38.5508836111
BLV,-89.8351844444,38.5451786111
IL73,-89.9888888889,38.51
IL36,-88.7584333333,42.3208533333
IS83,-88.7672222222,42.2275
0LL0,-88.73,42.2647222222
1IS2,-88.5222830556,39.8964219444
4IL9,-89.1208333333,40.8275
H96,-88.9344152778,38.0067511111
53IS,-88.9186111111,38.0094444444
IS50,-88.9170119444,38.0819938889
IL38,-88.5320216667,41.7669733333
BMI,-88.9159166667,40.4771111111
IL40,-88.9564636111,40.4822577778
IL57,-89.0206341667,40.4219808333
IL14,-89.0216666667,40.48
3IS1,-89.2089705556,39.7000422222
3IS3,-89.1500797222,39.7333738889
1IS3,-89.0595225,39.7278163889
1C5,-88.1292305556,41.6959744444
45IS,-88.0956180556,41.6816969444
05IL,-88.0167138889,41.1566972222
3IS6,-88.8828427778,38.2228269444
3IS8,-89.6156516667,41.2308705556
8IS0,-89.5236966667,38.6264372222
0IL1,-87.8364480556,41.8608647222
60IS,-87.9886441667,38.4006041667
4IL7,-90.5872222222,38.9458333333
IS86,-88.1917180556,41.0416988889
16LL,-88.3805555556,42.3
4IS9,-89.958875,39.0858611111
IL46,-91.0334727778,40.4667097222
IL15,-90.5487405556,40.5694444444
CPS,-90.1562211111,38.5707244444
CIR,-89.2196111111,37.0644722222
92IL,-89.3209102778,37.0389391667
56IL,-88.875,42.4625
IL51,-88.3375,41.0380555556
CTK,-90.07484,40.5690944444
97IL,-90.0397222222,40.5530555556
09LL,-88.7431586111,42.4680725
88IL,-88.7333333333,42.4130555556
LL28,-88.7172222222,42.4327777778
MDH,-89.2520311111,37.7780958333
5IS1,-89.2211944444,37.7269947222
8IS1,-89.9931608333,39.3078244444
44LL,-89.8695433333,39.2811588889
22IS,-91.0698655556,40.7261513889
CUL,-88.1230611111,38.0894791667
5IS2,-90.4151188889,39.2981025
IS51,-91.2037566667,40.4514327778
6IS6,-91.1334755556,40.4092108333
IL52,-91.1440319444,40.4392105556
5IS9,-91.0501380556,40.3306
IL53,-91.0737519444,40.4611544444
6IS1,-88.252305,42.2125238889
1H8,-88.0040619444,39.3025091667
ENL,-89.0911347222,38.5150919444
98IL,-89.1194444444,38.5316666667
6IL8,-89.1963888889,38.5544444444
IL55,-88.3044966667,40.16031
IL56,-88.2536613889,40.2203102778
CMI,-88.2780555556,40.03925
4LL2,-88.2342155556,40.1130872222
IL58,-88.2486741667,41.4361416667
IL59,-88.2472852778,41.431975
IS31,-88.1439480556,41.4489197222
30LL,-90.3654011111,39.7542127778
25IS,-89.7489902778,39.7036630556
00LL,-89.7055555556,39.6652777778
IL60,-88.2911611111,40.7430908333
4LL4,-87.9986111111,40.9758333333
IL62,-88.7306572222,42.4219625
IL63,-88.6750622222,40.7000344444
11LL,-88.7631205556,40.7230902778
31LL,-88.6661727778,40.7786452778
4IS2,-88.8061744444,37.92366
UGN,-87.8679069444,42.42216
40IS,-87.6464430556,41.9255877778
LOT,-88.0962222222,41.60725
IL79,-87.8147222222,41.9861111111
IL68,-88.1597983333,42.0772483333
IL69,-87.6278277778,41.8000336111
6IS7,-87.6827777778,41.9027777778
IL70,-87.6933333333,41.9483333333
4IS3,-87.6042155556,41.7883672222
ARR,-88.4756666667,41.7719444444
IL74,-87.7661661111,41.80281
IL75,-87.6733869444,41.8747547222
64LL,-87.6631072222,41.8125330556
IL76,-87.6422752778,41.8961436111
TF8,-87.8058333333,41.5591666667
LL35,-87.5266666667,41.7241666667
MDW,-87.7524166667,41.7859722222
ORD,-87.9048413889,41.9786033333
PWK,-87.9014944444,42.1142222222
3CK,-88.3230402778,42.2068030556
DPA,-88.2486111111,41.9077777778
IGQ,-87.5295277778,41.5349166667
IL77,-87.7292183333,41.7250330556
06C,-88.1012427778,41.9893408333
4H1,-88.0525719444,42.0480827778
9IS4,-87.6444444444,41.5077777778
IL81,-88.0417105556,40.9361438889
IL80,-88.9000775,40.2167027778
IL82,-88.8286863889,40.1094805556
7IS3,-89.0917519444,40.1433716667
II41,-88.8375,40.1716666667
33IL,-88.8983055556,40.1661111111
IL16,-89.1225783333,37.5400502778
74IS,-90.3127777778,41.4941666667
H49,-90.2360555556,38.4523055556
7IS9,-90.2362247222,38.4764416667
IL84,-91.1029208333,40.5764311111
C82,-89.1014811111,41.7625302778
IL87,-89.1123127778,41.7111419444
IL88,-89.1167561111,41.6750313889
2IS9,-88.7078333333,40.5780833333
32LL,-90.2598497222,41.7041986111
IL91,-88.6533977778,41.0208655556
40IL,-88.6580555556,41.0058333333
6LL9,-89.5953719444,38.1922722222
IL93,-88.9239816667,41.9453061111
IS79,-88.3523080556,42.2366897222
